0,1,2,3,4
MP-2021-0830,어선 4종성호 기관손상사건,기관손상,3~5톤미만,어선
MP-2021-0831,예인선 해국호의 피예인부선 해국3000호 예인선 105진경호의 피예인부선 창녕102호 충돌사건,충돌,100~500톤미만,기타선
MP-2021-0831,예인선 해국호의 피예인부선 해국3000호 예인선 105진경호의 피예인부선 창녕102호 충돌사건,충돌,"500~1,000톤미만",기타선
MP-2021-0834,기타선 사치호 부유물감김사건,부유물감김,3~5톤미만,기타선
MP-2021-0835,어선 제3신성호 기관손상사건,기관손상,3~5톤미만,어선
MP-2021-0836,모터보트 사라토가호 화재사건,화재,15~20톤미만,수상레저기구
MP-2021-0837,카페리여객선 신안아일랜드 좌초사건,좌초,100~500톤미만,여객선
MP-2021-0838,어선 평화호 기관손상사건,기관손상,1~2톤미만,어선
MP-2021-0840,어선 303정현호 부유물감김사건,부유물감김,5~10톤미만,어선
MP-2021-0841,무등록선박 부유물감김사건,부유물감김,1~2톤미만,수상레저기구
MP-2021-0842,어선 믿음호 부유물감김사건,부유물감김,2~3톤미만,어선
MP-2021-0843,모터보트 꽃섬호 기관손상사건,기관손상,2~3톤미만,수상레저기구
MP-2021-0844,어선 정선호 추진축계손상사건,추진축계손상,1~2톤미만,어선
MP-2021-0845,일반화물선 달리아호 선체외판손상사건,기타,"1,000~5,000톤미만",화물선
MP-2021-0846,어선 골든타임호 기관손상사건,기관손상,3~5톤미만,어선
MP-2021-0847,어선 유승호/어선 승준호 충돌사건,충돌,5~10톤미만,어선
MP-2021-0847,어선 유승호/어선 승준호 충돌사건,충돌,2~3톤미만,어선
MP-2021-0849,어선 구룡호 해양오염사건,해양오염,5~10톤미만,어선
MP-2021-0851,어선 제207어진호 기관손상사건,기관손상,25~30톤미만,어선
MP-2021-0852,통선 7우리호 부유물감김사건,부유물감김,10~15톤미만,기타선
MP-2021-0853,어선 대경3호 좌초사건,좌초,2~3톤미만,어선
MP-2021-0854,어선 대기만성호 추진축계손상사건,추진축계손상,3~5톤미만,어선
MP-2021-0857,어선 낙원호 추진축계손상사건,추진축계손상,3~5톤미만,어선
MP-2021-0859,어선 형제호 추진축계손상사건,추진축계손상,2~3톤미만,어선
MP-2021-0860,어선 정복호 침수사건,침수,1톤미만,어선
MP-2021-0861,어선 6금해호 부유물감김사건,부유물감김,100~500톤미만,어선
MP-2021-0862,모터보트 자유피싱호 추진축계손상사건,추진축계손상,1톤미만,수상레저기구
MP-2021-0863,어선 명량호 침수사건,침수,1~2톤미만,어선
MP-2021-0865,모터보트 수영호 침몰사건,침몰,1톤미만,수상레저기구
MP-2021-0866,무등록선박 조타장치손상사건,조타장치손상,1톤미만,수상레저기구
MP-2021-0867,모터보트 이호85호 침수사건,침수,1~2톤미만,수상레저기구
MP-2021-0869,모터보트 로발로호 침수사건,침수,2~3톤미만,수상레저기구
MP-2021-0870,모터보트 청일43호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2021-0871,예인선 에이치에이치아이씨티원 등부표 접촉사건,접촉,100~500톤미만,예인선
MP-2021-0872,어선 순천호 기관손상사건,기관손상,5~10톤미만,어선
MP-2021-0875,모터보트 로망호 부유물감김사건,부유물감김,2~3톤미만,수상레저기구
MP-2021-0876,어선 희원호 선원사망사건,안전사고,3~5톤미만,어선
MP-2021-0877,모터보트 경철호 기관손상사건,기관손상,2~3톤미만,수상레저기구
MP-2021-0878,모터보트 신동호 기관손상사건,기관손상,1톤미만,수상레저기구
MP-2021-0879,어선 해성호 전복사건,전복,1~2톤미만,어선
MP-2021-0880,모터보트 블루라군 기관손상사건,기관손상,5~10톤미만,수상레저기구
MP-2021-0881,어선 새바다호 기관손상사건,기관손상,1~2톤미만,어선
MP-2021-0882,어선 광정15호 선원실종사건,안전사고,1톤미만,어선
MP-2021-0883,어선 효림호 화재사건,화재,1~2톤미만,어선
MP-2021-0884,모터보트 유진호 침수사건,침수,1~2톤미만,수상레저기구
MP-2021-0886,어선 27협신호/어선 2021신영호 충돌사건,충돌,20~25톤미만,어선
MP-2021-0886,어선 27협신호/어선 2021신영호 충돌사건,충돌,50~100톤미만,어선
MP-2021-0887,어선 808서창호/어선 제2방주호 충돌사건,충돌,50~100톤미만,어선
MP-2021-0887,어선 808서창호/어선 제2방주호 충돌사건,충돌,5~10톤미만,어선
MP-2021-0889,모터보트 익스플로호 기관손상사건,기관손상,1톤미만,수상레저기구
MP-2021-0890,어선 대선호 부유물감김사건,부유물감김,2~3톤미만,어선
MP-2021-0891,광석운반선 실버레이디 해양오염사건,해양오염,"10,000~20,000톤미만",화물선
MP-2021-0892,모터보트 경성호 기관손상사건,기관손상,20~25톤미만,수상레저기구
MP-2021-0893,어선 해남군수협1호 기관손상사건,기관손상,5~10톤미만,어선
MP-2021-0895,예인선 태양25호 기관손상사건,기관손상,50~100톤미만,예인선
MP-2021-0896,어선 제3삼영호 좌초사건,좌초,5~10톤미만,어선
MP-2021-0898,예인선 성동5호 등부표 접촉사건,접촉,50~100톤미만,예인선
MP-2021-0899,어선 제209대성호 화재사건,화재,5~10톤미만,어선
MP-2021-0900,어선 은성호 선원사망사건,안전사고,5~10톤미만,어선
MP-2021-0901,어선 103득명호 선원부상사건,안전사고,100~500톤미만,어선
MP-2021-0903,선명미상 모터보트 기관손상사건,기관손상,1톤미만,수상레저기구
MP-2021-0904,예인선 303삼양호 기관손상사건,기관손상,100~500톤미만,예인선
MP-2021-0905,어선 가룡호 침수사건,침수,3~5톤미만,어선
MP-2021-0906,어선 포세이돈호 화재사건,화재,2~3톤미만,어선
MP-2021-0907,어선 23수현호/아스팔트운반선 에스비인스파이어 충돌사건,충돌,100~500톤미만,어선
MP-2021-0907,어선 23수현호/아스팔트운반선 에스비인스파이어 충돌사건,충돌,"500~1,000톤미만",유조선
MP-2021-0908,무등록선 침수사건,침수,1~2톤미만,수상레저기구
MP-2021-0909,어선 동진호 기관손상사건,기관손상,5~10톤미만,어선
MP-2021-0912,예인선 해금티1호 기관손상사건,기관손상,100~500톤미만,예인선
MP-2021-0913,예인선 우국티5호의 피예인부선 금오7호 좌초사건,좌초,"500~1,000톤미만",기타선
MP-2021-0913,예인선 우국티5호의 피예인부선 금오7호 좌초사건,좌초,50~100톤미만,예인선
MP-2021-0915,낚시어선 뉴만진스타호/어선 더해빙호 충돌사건,충돌,5~10톤미만,어선
MP-2021-0915,낚시어선 뉴만진스타호/어선 더해빙호 충돌사건,충돌,2~3톤미만,어선
MP-2021-0917,액화석유가스운반선 가스가지 해양오염사건,해양오염,"20,000~50,000톤미만",유조선
MP-2021-0918,예인선 해연5호 운항저해사건,운항저해,100~500톤미만,예인선
MP-2021-0919,어선 102해성호 화재사건,화재,15~20톤미만,어선
MP-2021-0920,어선 제603해승호/낚시어선 금갈치2호 충돌사건,충돌,5~10톤미만,어선
MP-2021-0920,어선 제603해승호/낚시어선 금갈치2호 충돌사건,충돌,20~25톤미만,어선
MP-2021-0925,어선 2020안성호 좌초사건,좌초,20~25톤미만,어선
MP-2021-0926,어선 대명호 부유물감김사건,부유물감김,5~10톤미만,어선
MP-2021-0927,모터보트 루나호 기관손상사건,기관손상,20~25톤미만,수상레저기구
MP-2021-0928,어선 기동호 부유물감김사건,부유물감김,2~3톤미만,어선
MP-2021-0929,모터보트 오션호 추진축계손상사건,추진축계손상,3~5톤미만,수상레저기구
MP-2021-0931,모터보트 바다호 기관손상사건,기관손상,1톤미만,수상레저기구
MP-2021-0932,어선 2008용천호 부유물감김사건,부유물감김,25~30톤미만,어선
MP-2021-0933,어선 508일영호/어선 빅보스호 충돌사건,충돌,5~10톤미만,어선
MP-2021-0933,어선 508일영호/어선 빅보스호 충돌사건,충돌,5~10톤미만,어선
MP-2021-0934,어선 해광호 부유물감김사건,부유물감김,5~10톤미만,어선
MP-2021-0935,낚시어선 흑산후크2호 조타장치손상사건,조타장치손상,5~10톤미만,어선
MP-2021-0936,석유제품운반선 2승한호 좌초사건,좌초,100~500톤미만,유조선
MP-2021-0937,어선 신명호 기관손상사건,기관손상,25~30톤미만,어선
MP-2021-0939,낚시어선 현대호/어선 풍차호 충돌사건,충돌,1~2톤미만,어선
MP-2021-0939,낚시어선 현대호/어선 풍차호 충돌사건,충돌,3~5톤미만,어선
MP-2021-0940,어선 효일호 부유물감김사건,부유물감김,1~2톤미만,어선
MP-2021-0941,어선 해운호 기관손상사건,기관손상,15~20톤미만,어선
MP-2021-0942,모터보트 웅지호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2021-0943,어선 덕진호 기관손상사건,기관손상,5~10톤미만,어선
MP-2021-0945,모터보트 다도해호 기관손상사건,기관손상,1톤미만,수상레저기구
MP-2021-0946,어선 제208정원호 등 3척 화재사건,화재,25~30톤미만,어선
MP-2021-0948,카페리여객선 평화훼리3호 운항저해사건,운항저해,100~500톤미만,여객선
MP-2021-0949,어선 융성호 부유물감김사건,부유물감김,3~5톤미만,어선
MP-2021-0950,모터보트 남주호 침수사건,침수,1~2톤미만,수상레저기구
MP-2021-0951,모터보트 호불호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2021-0952,어선 제3공선호 방파제 접촉사건,접촉,5~10톤미만,어선
MP-2021-0954,어선 마린호 추진축계손상사건,추진축계손상,3~5톤미만,어선
MP-2021-0956,어선 매일호 좌초사건,좌초,5~10톤미만,어선
MP-2021-0957,모터보트 휴 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2021-0958,기타선 승찬호 기관손상사건,기관손상,20~25톤미만,기타선
MP-2021-0959,어선 광명호 부유물감김사건,부유물감김,3~5톤미만,어선
MP-2021-0960,모터보트 마스트호 기관손상사건,기관손상,3~5톤미만,수상레저기구
MP-2021-0961,어선 청해진호 부유물감김사건,부유물감김,5~10톤미만,어선
MP-2021-0964,낚시어선 보스2호/어선 서준호 충돌사건,충돌,5~10톤미만,어선
MP-2021-0964,낚시어선 보스2호/어선 서준호 충돌사건,충돌,1~2톤미만,어선
MP-2021-0966,모터보트 당근호 기관손상사건,기관손상,1톤미만,수상레저기구
MP-2021-0967,석유제품운반선 1세윤호 해양오염사건,해양오염,100~500톤미만,유조선
MP-2021-0968,모터보트 따봉호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2021-0969,어선 청해호 기관손상사건,기관손상,3~5톤미만,어선
MP-2021-0971,어선 해양호 화재사건,화재,3~5톤미만,어선
MP-2021-0972,카페리여객선 도초카훼리호/어선 88보광호 충돌사건,충돌,25~30톤미만,어선
MP-2021-0972,카페리여객선 도초카훼리호/어선 88보광호 충돌사건,충돌,100~500톤미만,여객선
MP-2021-0973,모터보트 피쉬헌터호 운항저해사건,운항저해,2~3톤미만,수상레저기구
MP-2021-0975,어선 제307형빈호 부유물감김사건,부유물감김,15~20톤미만,어선
MP-2021-0976,낚시어선 뉴여명호 갯바위접촉사건,접촉,5~10톤미만,어선
MP-2021-0977,어선 청신호 좌초사건,좌초,5~10톤미만,어선
MP-2021-0978,어선 501해금호 화재사건,화재,100~500톤미만,어선
MP-2021-0979,어선 달성호 전복사건,전복,1~2톤미만,어선
MP-2021-0980,낚시어선 엘지호 기관손상사건,기관손상,3~5톤미만,어선
MP-2021-0982,예인선 현대주베일호의 피예인부선 세경호/일반화물선 프리티 프로스페리티호 충돌사건,충돌,"1,000~5,000톤미만",기타선
MP-2021-0982,예인선 현대주베일호의 피예인부선 세경호/일반화물선 프리티 프로스페리티호 충돌사건,충돌,"20,000~50,000톤미만",화물선
MP-2021-0984,어선 88해동호 선원사망사건,안전사고,30~50톤미만,어선
MP-2021-0985,어선 아영호 선원실종사건,안전사고,5~10톤미만,어선
MP-2021-0986,어선 승진호 기관손상사건,기관손상,5~10톤미만,어선
MP-2021-0987,어선 제3금성호 침수사건,침수,20~25톤미만,어선
MP-2021-0988,어선 혜원호 조타장치손상사건,조타장치손상,3~5톤미만,어선
MP-2021-0989,어선 영순1호 기관손상사건,기관손상,1톤미만,어선
MP-2021-0990,어선 제3금성호 기관손상사건,기관손상,20~25톤미만,어선
MP-2021-0991,어선 아영호 부유물감김사건,부유물감김,3~5톤미만,어선
MP-2021-0993,어선 희망호 화재사건,화재,3~5톤미만,어선
MP-2021-0994,어선 월드호 기관손상사건,기관손상,2~3톤미만,어선
MP-2021-0995,어선 해광호 기관손상사건,기관손상,3~5톤미만,어선
MP-2021-0996,예인선 동명11호 조타장치손상사건,조타장치손상,100~500톤미만,예인선
MP-2021-0997,낚시어선 뉴피닉스호 부유물감김사건,부유물감김,5~10톤미만,어선
MP-2021-0998,어선 승진호 기관손상사건,기관손상,1~2톤미만,어선
MP-2021-0999,어선 해운호 부유물감김사건,부유물감김,3~5톤미만,어선
MP-2021-1000,어선 재근2호 기관손상사건,기관손상,1~2톤미만,어선
MP-2021-1001,일반화물선 삼진선우호 기관손상사건,기관손상,"1,000~5,000톤미만",화물선
MP-2021-1002,모터보트 오션호 침수사건,침수,3~5톤미만,수상레저기구
MP-2021-1003,어선 부성호 침수사건,침수,1~2톤미만,어선
MP-2021-1004,모터보트 해성호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2021-1007,어선 제3금성호 추진축계손상사건,추진축계손상,20~25톤미만,어선
MP-2021-1008,어선 고스트호 화재사건,화재,2~3톤미만,어선
MP-2021-1009,부선 2대복호/낚시터 바지선 3척 충돌사건,충돌,2~3톤미만,기타선
MP-2021-1011,어선 신안호 좌초사건,좌초,1~2톤미만,어선
MP-2021-1012,낚시어선 부엉이호 부유물감김사건,부유물감김,5~10톤미만,어선
MP-2021-1013,병원선 전남512호 기관손상사건,기관손상,100~500톤미만,기타선
MP-2021-1014,모터보트 금호호 전복사건,전복,2~3톤미만,수상레저기구
MP-2021-1015,어선 99함성호 침수사건,침수,25~30톤미만,어선
MP-2021-1016,어선 해영호 전복사건,전복,1톤미만,어선
MP-2021-1017,모터보트 남덕호 침몰사건,침몰,1~2톤미만,수상레저기구
MP-2021-1018,모터보트 동성호 침몰사건,침몰,1~2톤미만,수상레저기구
MP-2021-1019,어선 제286혜승호 선원사망사건,안전사고,50~100톤미만,어선
MP-2021-1020,어선 31용성호 기관손상사건,기관손상,25~30톤미만,어선
MP-2021-1022,어선 제500형빈호 기관손상사건,기관손상,5~10톤미만,어선
MP-2021-1024,어선 영신호/모터보트 중동호 충돌사건,충돌,1톤미만,수상레저기구
MP-2021-1024,어선 영신호/모터보트 중동호 충돌사건,충돌,1~2톤미만,어선
